Date;Hours;Consumption;Wind;Price
2.7.2013;02 - 03;1745;520;211,08
2.7.2013;03 - 04;1740;503;192,73
2.7.2013;04 - 05;1736;494;199,29
2.7.2013;05 - 06;1835;497;219,5
2.7.2013;06 - 07;2145;520;243,15
2.7.2013;07 - 08;2516;550;331,31
2.7.2013;08 - 09;2690;568;362,04
2.7.2013;09 - 10;2726;587;335,78
2.7.2013;10 - 11;2779;599;327,43
2.7.2013;11 - 12;2746;577;322,95
2.7.2013;12 - 13;2663;551;294,24
2.7.2013;13 - 14;2673;534;260,75
2.7.2013;14 - 15;2598;516;252,84
2.7.2013;15 - 16;2452;492;254,11
2.7.2013;16 - 17;2380;445;253,66
2.7.2013;17 - 18;2453;379;303,86
2.7.2013;18 - 19;2402;319;346,45
2.7.2013;19 - 20;2291;271;353,91
2.7.2013;20 - 21;2211;236;336,38
2.7.2013;21 - 22;2167;225;295,58
3.7.2013;22 - 23;2152;242;252,77
3.7.2013;23 - 00;2030;290;238,22
3.7.2013;00 - 01;1848;317;218,04
3.7.2013;01 - 02;1755;403;172,99
3.7.2013;02 - 03;1714;515;171,2
3.7.2013;03 - 04;1705;650;148,22
3.7.2013;04 - 05;1696;760;160,98
3.7.2013;05 - 06;1792;829;157,1
3.7.2013;06 - 07;2100;889;223,26
3.7.2013;07 - 08;2476;905;271,53
3.7.2013;08 - 09;2662;904;253,1
3.7.2013;09 - 10;2719;924;250,71
3.7.2013;10 - 11;2796;905;252,13
3.7.2013;11 - 12;2791;855;252,13
3.7.2013;12 - 13;2738;829;251,61
3.7.2013;13 - 14;2752;791;251,24
3.7.2013;14 - 15;2684;723;252,21
3.7.2013;15 - 16;2555;657;252,8
3.7.2013;16 - 17;2490;576;251,24
3.7.2013;17 - 18;2567;495;251,76
3.7.2013;18 - 19;2513;443;253,18
3.7.2013;19 - 20;2382;397;253,77
3.7.2013;20 - 21;2266;345;253,18
3.7.2013;21 - 22;2175;334;245,57
4.7.2013;22 - 23;2133;338;241,61
4.7.2013;23 - 00;2012;319;238,48
4.7.2013;00 - 01;1835;128;223,08
4.7.2013;01 - 02;1736;112;219,05
4.7.2013;02 - 03;1699;110;199,35
4.7.2013;03 - 04;1687;108;201,89
4.7.2013;04 - 05;1685;98;207,78
4.7.2013;05 - 06;1771;99;215,92
4.7.2013;06 - 07;2094;101;247,33
4.7.2013;07 - 08;2489;101;368,79
4.7.2013;08 - 09;2664;106;397,59
4.7.2013;09 - 10;2679;125;402,96
4.7.2013;10 - 11;2723;153;410,12
4.7.2013;11 - 12;2680;188;424,37
4.7.2013;12 - 13;2595;232;435,11
4.7.2013;13 - 14;2608;282;335,44
4.7.2013;14 - 15;2559;326;330,29
4.7.2013;15 - 16;2455;366;305,67
4.7.2013;16 - 17;2406;392;288,29
4.7.2013;17 - 18;2528;393;293,28
4.7.2013;18 - 19;2497;370;319,4
4.7.2013;19 - 20;2379;352;335,74
4.7.2013;20 - 21;2258;346;303,06
4.7.2013;21 - 22;2158;348;267,99
5.7.2013;22 - 23;2113;362;277,39
5.7.2013;23 - 00;2002;395;237,03
5.7.2013;00 - 01;1834;422;227,38
5.7.2013;01 - 02;1746;401;213,13
5.7.2013;02 - 03;1701;381;195,6
5.7.2013;03 - 04;1691;380;196,05
5.7.2013;04 - 05;1689;375;193,74
5.7.2013;05 - 06;1778;367;206,12
5.7.2013;06 - 07;2073;377;234,99
5.7.2013;07 - 08;2417;410;302,73
5.7.2013;08 - 09;2567;445;343,16
5.7.2013;09 - 10;2583;495;357,63
5.7.2013;10 - 11;2600;585;344,58
5.7.2013;11 - 12;2525;670;322,5
5.7.2013;12 - 13;2382;735;294,89
5.7.2013;13 - 14;2290;784;237,68
5.7.2013;14 - 15;2160;834;232,75
5.7.2013;15 - 16;2056;885;230,66
5.7.2013;16 - 17;2034;891;230,66
5.7.2013;17 - 18;2120;856;237,3
5.7.2013;18 - 19;2111;798;241,63
5.7.2013;19 - 20;2012;721;239,91
5.7.2013;20 - 21;1936;648;239,91
5.7.2013;21 - 22;1893;599;238,57
6.7.2013;22 - 23;1897;552;236,93
6.7.2013;23 - 00;1832;517;229,92
6.7.2013;00 - 01;1631;715;212,49
6.7.2013;01 - 02;1546;636;196,76
6.7.2013;02 - 03;1510;570;186,61
6.7.2013;03 - 04;1489;528;168,79
6.7.2013;04 - 05;1464;507;164,09
6.7.2013;05 - 06;1460;486;158,34
6.7.2013;06 - 07;1547;448;203,17
6.7.2013;07 - 08;1696;399;223,76
6.7.2013;08 - 09;1874;349;234,35
6.7.2013;09 - 10;1927;304;231,81
6.7.2013;10 - 11;1922;261;230,39
6.7.2013;11 - 12;1864;220;231,06
6.7.2013;12 - 13;1809;194;229,72
6.7.2013;13 - 14;1754;176;228,08
6.7.2013;14 - 15;1701;161;225,92
6.7.2013;15 - 16;1669;159;224,8
6.7.2013;16 - 17;1694;153;226,51
6.7.2013;17 - 18;1830;144;231,44
6.7.2013;18 - 19;1853;132;235,84
6.7.2013;19 - 20;1820;116;238,08
6.7.2013;20 - 21;1815;105;232,11
6.7.2013;21 - 22;1792;104;228,6
7.7.2013;22 - 23;1804;111;230,54
7.7.2013;23 - 00;1732;117;223,31
7.7.2013;00 - 01;1573;134;217,71
7.7.2013;01 - 02;1530;154;207,87
7.7.2013;02 - 03;1501;170;197,95
7.7.2013;03 - 04;1491;185;185,27
7.7.2013;04 - 05;1455;194;168,34
7.7.2013;05 - 06;1430;185;170,35
7.7.2013;06 - 07;1478;165;189,67
7.7.2013;07 - 08;1588;143;215,55
7.7.2013;08 - 09;1737;134;220,1
7.7.2013;09 - 10;1791;137;226,07
7.7.2013;10 - 11;1781;154;231,74
7.7.2013;11 - 12;1770;186;232,78
7.7.2013;12 - 13;1737;222;231,14
7.7.2013;13 - 14;1707;260;226,96
7.7.2013;14 - 15;1686;306;222,79
7.7.2013;15 - 16;1669;355;220,25
7.7.2013;16 - 17;1712;392;217,49
7.7.2013;17 - 18;1886;414;218,68
7.7.2013;18 - 19;1954;423;217,64
7.7.2013;19 - 20;1936;433;226,59
7.7.2013;20 - 21;1931;449;223,46
7.7.2013;21 - 22;1929;464;225,77
8.7.2013;22 - 23;1959;495;233,67
8.7.2013;23 - 00;1885;535;219,35
8.7.2013;00 - 01;1745;524;218,91
8.7.2013;01 - 02;1675;563;205,11
8.7.2013;02 - 03;1652;598;197,58
8.7.2013;03 - 04;1663;626;196,76
8.7.2013;04 - 05;1666;609;198,25
8.7.2013;05 - 06;1756;562;211,67
8.7.2013;06 - 07;2039;522;249,49
8.7.2013;07 - 08;2324;487;268,8
8.7.2013;08 - 09;2479;461;327,8
8.7.2013;09 - 10;2501;439;291,11
8.7.2013;10 - 11;2536;439;262,99
8.7.2013;11 - 12;2526;454;260,23
8.7.2013;12 - 13;2464;449;251,72
8.7.2013;13 - 14;2484;443;244,19
8.7.2013;14 - 15;2422;442;241,8
8.7.2013;15 - 16;2292;448;241,88
8.7.2013;16 - 17;2208;462;242,77
8.7.2013;17 - 18;2299;462;255,38
8.7.2013;18 - 19;2264;450;256,87
8.7.2013;19 - 20;2185;442;263,58
8.7.2013;20 - 21;2154;418;274,55
8.7.2013;21 - 22;2141;399;269,18
9.7.2013;22 - 23;2159;391;263,88
9.7.2013;23 - 00;2046;371;240,69
9.7.2013;00 - 01;1830;337;233,99
9.7.2013;01 - 02;1743;317;227,05
9.7.2013;02 - 03;1700;292;223,84
9.7.2013;03 - 04;1690;278;221,98
9.7.2013;04 - 05;1701;273;217,43
9.7.2013;05 - 06;1781;268;225,78
9.7.2013;06 - 07;2042;272;244,66
9.7.2013;07 - 08;2334;291;245,7
9.7.2013;08 - 09;2466;324;306,12
9.7.2013;09 - 10;2470;368;306,04
9.7.2013;10 - 11;2503;423;301,79
9.7.2013;11 - 12;2481;491;249,21
9.7.2013;12 - 13;2423;568;238,54
9.7.2013;13 - 14;2433;641;240,78
9.7.2013;14 - 15;2366;737;239,88
9.7.2013;15 - 16;2240;866;238,99
9.7.2013;16 - 17;2164;973;237,12
9.7.2013;17 - 18;2252;1049;236,38
9.7.2013;18 - 19;2217;1124;239,14
9.7.2013;19 - 20;2143;1175;237,79
9.7.2013;20 - 21;2082;1233;236,38
9.7.2013;21 - 22;2056;1339;235,7
10.7.2013;22 - 23;2066;1446;234,88
10.7.2013;23 - 00;1957;1535;225,86
10.7.2013;00 - 01;1830;1747;219,42
10.7.2013;01 - 02;1740;1807;208,68
10.7.2013;02 - 03;1697;1803;183,92
10.7.2013;03 - 04;1691;1764;175,2
10.7.2013;04 - 05;1703;1679;175,87
10.7.2013;05 - 06;1780;1578;198,54
10.7.2013;06 - 07;2045;1512;232,48
10.7.2013;07 - 08;2344;1501;238,37
10.7.2013;08 - 09;2487;1495;239,56
10.7.2013;09 - 10;2500;1465;240,9
10.7.2013;10 - 11;2533;1422;243,74
10.7.2013;11 - 12;2498;1388;243,74
10.7.2013;12 - 13;2430;1375;242,77
10.7.2013;13 - 14;2444;1377;237,99
10.7.2013;14 - 15;2381;1381;237,32
10.7.2013;15 - 16;2258;1375;237,99
10.7.2013;16 - 17;2196;1339;235,61
10.7.2013;17 - 18;2315;1269;238,74
10.7.2013;18 - 19;2275;1167;242,77
10.7.2013;19 - 20;2180;1012;248,06
10.7.2013;20 - 21;2109;840;245,83
10.7.2013;21 - 22;2069;715;240,16
11.7.2013;22 - 23;2074;635;248,06
11.7.2013;23 - 00;1958;587;234,56
11.7.2013;00 - 01;1844;540;229,78
11.7.2013;01 - 02;1772;461;204,72
11.7.2013;02 - 03;1742;406;208,38
11.7.2013;03 - 04;1731;356;207,71
11.7.2013;04 - 05;1716;323;214,19
11.7.2013;05 - 06;1792;294;224,26
11.7.2013;06 - 07;2047;255;239,4
11.7.2013;07 - 08;2385;212;320,17
11.7.2013;08 - 09;2591;180;343,66
11.7.2013;09 - 10;2609;164;345,01
11.7.2013;10 - 11;2632;167;343,81
11.7.2013;11 - 12;2597;189;337,85
11.7.2013;12 - 13;2525;214;290,19
11.7.2013;13 - 14;2527;239;271,47
11.7.2013;14 - 15;2469;266;250,51
11.7.2013;15 - 16;2355;279;247,61
11.7.2013;16 - 17;2279;283;247,23
11.7.2013;17 - 18;2424;275;270,5
11.7.2013;18 - 19;2396;264;307,87
11.7.2013;19 - 20;2331;242;264,98
11.7.2013;20 - 21;2270;214;260,96
11.7.2013;21 - 22;2235;200;291,68
12.7.2013;22 - 23;2217;199;283,25
12.7.2013;23 - 00;2090;198;252,45
12.7.2013;00 - 01;1855;161;241,09
12.7.2013;01 - 02;1759;153;229,68
12.7.2013;02 - 03;1714;140;224,38
12.7.2013;03 - 04;1711;131;220,28
12.7.2013;04 - 05;1721;117;222,74
12.7.2013;05 - 06;1788;101;232,96
12.7.2013;06 - 07;2022;85;245,49
12.7.2013;07 - 08;2293;70;307,56
12.7.2013;08 - 09;2423;56;325,31
12.7.2013;09 - 10;2427;47;313,08
12.7.2013;10 - 11;2424;44;305,47
12.7.2013;11 - 12;2362;45;305,91
12.7.2013;12 - 13;2244;48;293,31
12.7.2013;13 - 14;2161;55;257,95
12.7.2013;14 - 15;2054;63;245,79
12.7.2013;15 - 16;1947;73;245,57
12.7.2013;16 - 17;1923;84;244,07
12.7.2013;17 - 18;2016;94;247,06
12.7.2013;18 - 19;2018;106;284,06
12.7.2013;19 - 20;1933;112;317,55
12.7.2013;20 - 21;1886;107;290,92
12.7.2013;21 - 22;1874;98;283,09
13.7.2013;22 - 23;1907;91;301,96
13.7.2013;23 - 00;1835;86;253,7
13.7.2013;00 - 01;1632;155;253,03
13.7.2013;01 - 02;1538;174;238,04
13.7.2013;02 - 03;1490;183;231,18
13.7.2013;03 - 04;1469;187;222,23
13.7.2013;04 - 05;1445;204;219,25
13.7.2013;05 - 06;1426;229;221,49
13.7.2013;06 - 07;1504;259;232
13.7.2013;07 - 08;1652;310;238,79
13.7.2013;08 - 09;1798;378;246,32
13.7.2013;09 - 10;1855;455;253,41
13.7.2013;10 - 11;1832;535;253,03
13.7.2013;11 - 12;1777;596;253,56
13.7.2013;12 - 13;1730;660;251,47
13.7.2013;13 - 14;1689;753;245,35
13.7.2013;14 - 15;1643;872;243,11
13.7.2013;15 - 16;1623;1000;241,62
13.7.2013;16 - 17;1663;1131;240,43
13.7.2013;17 - 18;1833;1249;241,85
13.7.2013;18 - 19;1878;1269;246,4
13.7.2013;19 - 20;1800;1289;249,75
13.7.2013;20 - 21;1759;1305;247,74
13.7.2013;21 - 22;1746;1322;246,62
14.7.2013;22 - 23;1763;1381;247,14
14.7.2013;23 - 00;1691;1442;245,13
14.7.2013;00 - 01;1579;1663;177,48
14.7.2013;01 - 02;1502;1737;157,19
14.7.2013;02 - 03;1452;1824;152,27
14.7.2013;03 - 04;1433;1937;142,06
14.7.2013;04 - 05;1410;2014;138,63
14.7.2013;05 - 06;1387;2047;134,45
14.7.2013;06 - 07;1435;2119;138,55
14.7.2013;07 - 08;1551;2225;134,3
14.7.2013;08 - 09;1697;2283;138,55
14.7.2013;09 - 10;1789;2285;236,54
14.7.2013;10 - 11;1810;2254;239
14.7.2013;11 - 12;1793;2201;239,74
14.7.2013;12 - 13;1752;2134;239,52
14.7.2013;13 - 14;1705;2074;238,7
14.7.2013;14 - 15;1677;2019;236,69
14.7.2013;15 - 16;1666;1974;235,49
14.7.2013;16 - 17;1727;1954;234,6
14.7.2013;17 - 18;1884;1915;236,31
14.7.2013;18 - 19;1946;1847;237,36
14.7.2013;19 - 20;1880;1765;239,82
14.7.2013;20 - 21;1825;1625;244,96
14.7.2013;21 - 22;1793;1441;249,51
15.7.2013;22 - 23;1813;1273;250,56
15.7.2013;23 - 00;1744;1148;245,63
15.7.2013;00 - 01;1541;1077;231,17
15.7.2013;01 - 02;1464;989;215,95
15.7.2013;02 - 03;1433;941;210,88
15.7.2013;03 - 04;1430;907;213,79
15.7.2013;04 - 05;1439;886;222,22
15.7.2013;05 - 06;1501;863;218,12
15.7.2013;06 - 07;1755;843;268,45
15.7.2013;07 - 08;2095;855;255,18
15.7.2013;08 - 09;2295;894;273,67
15.7.2013;09 - 10;2379;940;273,97
15.7.2013;10 - 11;2423;971;271,96
15.7.2013;11 - 12;2395;1024;270,24
15.7.2013;12 - 13;2299;1101;272,03
15.7.2013;13 - 14;2261;1188;264,65
15.7.2013;14 - 15;2205;1273;254,81
15.7.2013;15 - 16;2121;1334;251
15.7.2013;16 - 17;2087;1336;252,12
15.7.2013;17 - 18;2234;1288;251,9
15.7.2013;18 - 19;2239;1247;252,34
15.7.2013;19 - 20;2118;1200;251,9
15.7.2013;20 - 21;2001;1118;251,45
15.7.2013;21 - 22;1922;1030;253,17
16.7.2013;22 - 23;1881;975;253,69
16.7.2013;23 - 00;1740;949;249,81
16.7.2013;00 - 01;1593;951;244,59
16.7.2013;01 - 02;1510;919;232,21
16.7.2013;02 - 03;1475;879;224,68
16.7.2013;03 - 04;1469;827;222,66
16.7.2013;04 - 05;1476;791;217,14
16.7.2013;05 - 06;1536;771;235,34
16.7.2013;06 - 07;1789;742;256,82
16.7.2013;07 - 08;2133;700;262,63
16.7.2013;08 - 09;2325;656;274,56
16.7.2013;09 - 10;2404;628;285,45
16.7.2013;10 - 11;2452;603;314,53
16.7.2013;11 - 12;2415;579;322,29
16.7.2013;12 - 13;2333;587;298,5
16.7.2013;13 - 14;2316;609;281,27
16.7.2013;14 - 15;2258;632;279,71
16.7.2013;15 - 16;2157;644;277,1
16.7.2013;16 - 17;2108;636;273,67
16.7.2013;17 - 18;2197;614;271,13
16.7.2013;18 - 19;2156;619;273,15
16.7.2013;19 - 20;2024;631;268,15
16.7.2013;20 - 21;1911;593;265,09
16.7.2013;21 - 22;1852;544;271,65
17.7.2013;22 - 23;1828;543;276,73
17.7.2013;23 - 00;1706;588;259,95
17.7.2013;00 - 01;1592;717;258,74
17.7.2013;01 - 02;1510;725;247,03
17.7.2013;02 - 03;1474;709;235,03
17.7.2013;03 - 04;1469;674;231,9
17.7.2013;04 - 05;1475;618;234,95
17.7.2013;05 - 06;1534;559;245,24
17.7.2013;06 - 07;1786;499;292,97
17.7.2013;07 - 08;2125;457;301,39
17.7.2013;08 - 09;2301;429;346,13
17.7.2013;09 - 10;2359;414;408,62
17.7.2013;10 - 11;2388;416;397,95
17.7.2013;11 - 12;2343;433;406,16
17.7.2013;12 - 13;2266;460;379,98
17.7.2013;13 - 14;2258;495;354,18
17.7.2013;14 - 15;2212;536;337,03
17.7.2013;15 - 16;2125;576;322,94
17.7.2013;16 - 17;2093;594;301,84
17.7.2013;17 - 18;2199;596;303,26
17.7.2013;18 - 19;2161;597;294,61
17.7.2013;19 - 20;2031;606;289,31
17.7.2013;20 - 21;1919;583;283,79
17.7.2013;21 - 22;1856;574;288,19
18.7.2013;22 - 23;1830;594;286,03
18.7.2013;23 - 00;1711;627;264,78
18.7.2013;00 - 01;1704;768;245,04
18.7.2013;01 - 02;1618;799;244,07
18.7.2013;02 - 03;1582;815;236,83
18.7.2013;03 - 04;1581;825;231,61
18.7.2013;04 - 05;1585;839;235,94
18.7.2013;05 - 06;1627;848;245,78
18.7.2013;06 - 07;1856;856;274,87
18.7.2013;07 - 08;2158;874;303,8
18.7.2013;08 - 09;2333;912;337,43
18.7.2013;09 - 10;2398;977;373
18.7.2013;10 - 11;2430;1057;317,59
18.7.2013;11 - 12;2402;1113;318,26
18.7.2013;12 - 13;2334;1210;307,3
18.7.2013;13 - 14;2307;1323;301,49
18.7.2013;14 - 15;2236;1362;298,58
18.7.2013;15 - 16;2143;1377;298,13
18.7.2013;16 - 17;2099;1402;292,31
18.7.2013;17 - 18;2228;1426;289,85
18.7.2013;18 - 19;2233;1435;284,71
18.7.2013;19 - 20;2146;1412;279,19
18.7.2013;20 - 21;2073;1345;275,24
18.7.2013;21 - 22;2044;1302;286,42
19.7.2013;22 - 23;2053;1324;289,56
19.7.2013;23 - 00;1908;1375;265,32
19.7.2013;00 - 01;1726;1636;247,48
19.7.2013;01 - 02;1638;1689;236,97
19.7.2013;02 - 03;1612;1718;221,61
19.7.2013;03 - 04;1597;1740;219,22
19.7.2013;04 - 05;1620;1791;220,12
19.7.2013;05 - 06;1678;1849;231,3
19.7.2013;06 - 07;1897;1917;265,08
19.7.2013;07 - 08;2231;1959;261,8
19.7.2013;08 - 09;2425;1920;262,92
19.7.2013;09 - 10;2509;1831;265,38
19.7.2013;10 - 11;2548;1738;267,32
19.7.2013;11 - 12;2492;1597;267,24
19.7.2013;12 - 13;2376;1467;265,98
19.7.2013;13 - 14;2287;1370;259,19
19.7.2013;14 - 15;2187;1268;251,73
19.7.2013;15 - 16;2093;1167;251,51
19.7.2013;16 - 17;2098;1066;245,32
19.7.2013;17 - 18;2217;976;262,02
19.7.2013;18 - 19;2222;848;283,35
19.7.2013;19 - 20;2096;702;283,95
19.7.2013;20 - 21;1988;571;278,88
19.7.2013;21 - 22;1944;456;283,13
20.7.2013;22 - 23;1936;354;292,52
20.7.2013;23 - 00;1808;265;264,41
20.7.2013;00 - 01;1718;190;260,53
20.7.2013;01 - 02;1621;124;226,16
20.7.2013;02 - 03;1573;84;243,68
20.7.2013;03 - 04;1554;63;238,83
20.7.2013;04 - 05;1552;49;237,34
20.7.2013;05 - 06;1528;41;238,24
20.7.2013;06 - 07;1595;38;246,66
20.7.2013;07 - 08;1731;31;261,5
20.7.2013;08 - 09;1852;23;264,63
20.7.2013;09 - 10;1921;30;266,87
20.7.2013;10 - 11;1923;47;263,81
20.7.2013;11 - 12;1883;66;264,04
20.7.2013;12 - 13;1838;89;262,7
20.7.2013;13 - 14;1799;114;260,46
20.7.2013;14 - 15;1765;136;258
20.7.2013;15 - 16;1750;163;256,06
20.7.2013;16 - 17;1779;180;258
20.7.2013;17 - 18;1929;186;260,24
20.7.2013;18 - 19;1964;188;265,6
20.7.2013;19 - 20;1879;175;270,45
20.7.2013;20 - 21;1836;150;264,56
20.7.2013;21 - 22;1813;134;262,02
21.7.2013;22 - 23;1846;128;275,22
21.7.2013;23 - 00;1746;126;254,34
21.7.2013;00 - 01;1559;183;246,35
21.7.2013;01 - 02;1472;176;247,55
21.7.2013;02 - 03;1426;163;245,46
21.7.2013;03 - 04;1407;167;240,31
21.7.2013;04 - 05;1381;187;232,48
21.7.2013;05 - 06;1357;210;223,76
21.7.2013;06 - 07;1414;224;230,99
21.7.2013;07 - 08;1513;228;240,91
21.7.2013;08 - 09;1639;225;246,58
21.7.2013;09 - 10;1702;217;256,64
21.7.2013;10 - 11;1695;206;261,04
21.7.2013;11 - 12;1667;202;262,23
21.7.2013;12 - 13;1649;198;261,79
21.7.2013;13 - 14;1636;191;261,34
21.7.2013;14 - 15;1627;180;260,37
21.7.2013;15 - 16;1622;162;259,18
21.7.2013;16 - 17;1669;140;257,46
21.7.2013;17 - 18;1825;124;260,3
21.7.2013;18 - 19;1881;108;261,94
21.7.2013;19 - 20;1835;88;256,49
21.7.2013;20 - 21;1816;75;274,16
21.7.2013;21 - 22;1821;62;279,38
22.7.2013;22 - 23;1847;57;290,34
22.7.2013;23 - 00;1731;54;260,59
22.7.2013;00 - 01;1629;57;258,58
22.7.2013;01 - 02;1549;55;246,28
22.7.2013;02 - 03;1517;52;242,7
22.7.2013;03 - 04;1520;45;237,85
22.7.2013;04 - 05;1541;35;231,74
22.7.2013;05 - 06;1590;24;224,06
22.7.2013;06 - 07;1821;20;294,07
22.7.2013;07 - 08;2091;22;286,69
22.7.2013;08 - 09;2273;24;380,94
22.7.2013;09 - 10;2332;26;341,72
22.7.2013;10 - 11;2341;28;339,7
22.7.2013;11 - 12;2293;31;336,95
22.7.2013;12 - 13;2237;34;320,54
22.7.2013;13 - 14;2226;37;312,71
22.7.2013;14 - 15;2179;43;312,79
22.7.2013;15 - 16;2095;53;311,07
22.7.2013;16 - 17;2046;58;328,52
22.7.2013;17 - 18;2161;64;378,25
22.7.2013;18 - 19;2158;72;413,97
22.7.2013;19 - 20;2079;76;341,05
22.7.2013;20 - 21;2024;78;288,85
22.7.2013;21 - 22;2009;97;291,54
23.7.2013;22 - 23;2031;131;286,24
23.7.2013;23 - 00;1880;179;276,18
23.7.2013;00 - 01;1736;330;248,22
23.7.2013;01 - 02;1634;366;247,69
23.7.2013;02 - 03;1588;349;238,9
23.7.2013;03 - 04;1577;324;231,22
23.7.2013;04 - 05;1593;316;230,47
23.7.2013;05 - 06;1638;317;243,07
23.7.2013;06 - 07;1858;310;278,34
23.7.2013;07 - 08;2159;295;291,31
23.7.2013;08 - 09;2337;307;407,78
23.7.2013;09 - 10;2419;343;402,04
23.7.2013;10 - 11;2430;366;394,81
23.7.2013;11 - 12;2362;357;351,26
23.7.2013;12 - 13;2277;336;325,31
23.7.2013;13 - 14;2256;304;311,07
23.7.2013;14 - 15;2198;262;311,22
23.7.2013;15 - 16;2109;227;298,17
23.7.2013;16 - 17;2072;205;298,4
23.7.2013;17 - 18;2155;204;386,01
23.7.2013;18 - 19;2171;217;411,13
23.7.2013;19 - 20;2090;233;297,2
23.7.2013;20 - 21;2033;243;292,06
23.7.2013;21 - 22;2015;269;291,84
24.7.2013;22 - 23;2036;302;296,46
24.7.2013;23 - 00;1895;314;283,56
24.7.2013;00 - 01;1754;376;263,4
24.7.2013;01 - 02;1654;362;253,03
24.7.2013;02 - 03;1611;333;245,94
24.7.2013;03 - 04;1602;316;242,59
24.7.2013;04 - 05;1621;319;231,1
24.7.2013;05 - 06;1665;324;254,3
24.7.2013;06 - 07;1885;316;270,26
24.7.2013;07 - 08;2185;275;393,27
24.7.2013;08 - 09;2355;224;379,17
24.7.2013;09 - 10;2417;195;438,1
24.7.2013;10 - 11;2419;183;446,98
24.7.2013;11 - 12;2381;179;484,43
24.7.2013;12 - 13;2329;174;439,15
24.7.2013;13 - 14;2311;167;487,48
24.7.2013;14 - 15;2256;163;447,58
24.7.2013;15 - 16;2172;160;445,34
24.7.2013;16 - 17;2126;154;427,29
24.7.2013;17 - 18;2210;156;456,75
24.7.2013;18 - 19;2219;162;454,96
24.7.2013;19 - 20;2137;154;430,94
24.7.2013;20 - 21;2076;150;471,15
24.7.2013;21 - 22;2051;173;410,95
25.7.2013;22 - 23;2073;209;361,79
25.7.2013;23 - 00;1926;228;288,39
25.7.2013;00 - 01;1728;142;264,05
25.7.2013;01 - 02;1639;128;249,58
25.7.2013;02 - 03;1608;119;246
25.7.2013;03 - 04;1594;114;243,83
25.7.2013;04 - 05;1589;94;234,51
25.7.2013;05 - 06;1608;75;255,4
25.7.2013;06 - 07;1851;67;291,5
25.7.2013;07 - 08;2161;56;437,77
25.7.2013;08 - 09;2337;46;477
25.7.2013;09 - 10;2406;39;482,37
25.7.2013;10 - 11;2420;35;484,31
25.7.2013;11 - 12;2381;40;496,84
25.7.2013;12 - 13;2308;52;424,64
25.7.2013;13 - 14;2269;63;379,22
25.7.2013;14 - 15;2211;70;484,84
25.7.2013;15 - 16;2152;85;447,54
25.7.2013;16 - 17;2149;95;368,7
25.7.2013;17 - 18;2271;96;407,04
25.7.2013;18 - 19;2287;94;439,93
25.7.2013;19 - 20;2195;87;443,81
25.7.2013;20 - 21;2104;73;368,18
25.7.2013;21 - 22;2050;62;441,35
26.7.2013;22 - 23;2037;55;434,34
26.7.2013;23 - 00;1881;49;301,42
26.7.2013;00 - 01;1753;46;261,07
26.7.2013;01 - 02;1651;39;250,85
26.7.2013;02 - 03;1606;33;246,16
26.7.2013;03 - 04;1593;30;245,93
26.7.2013;04 - 05;1601;26;245,56
26.7.2013;05 - 06;1630;23;247,2
26.7.2013;06 - 07;1837;18;290,38
26.7.2013;07 - 08;2116;21;302,46
26.7.2013;08 - 09;2285;23;385,3
26.7.2013;09 - 10;2357;28;365,47
26.7.2013;10 - 11;2369;35;365,17
26.7.2013;11 - 12;2326;45;352,27
26.7.2013;12 - 13;2244;56;364,95
26.7.2013;13 - 14;2183;64;322,66
26.7.2013;14 - 15;2095;65;294,78
26.7.2013;15 - 16;2033;63;292,46
26.7.2013;16 - 17;2052;61;293,81
26.7.2013;17 - 18;2181;60;365,17
26.7.2013;18 - 19;2204;63;380,31
26.7.2013;19 - 20;2108;65;402,68
26.7.2013;20 - 21;2025;65;302,31
26.7.2013;21 - 22;2001;76;285,83
27.7.2013;22 - 23;2004;91;294,03
27.7.2013;23 - 00;1871;102;280,53
27.7.2013;00 - 01;1727;112;270,86
27.7.2013;01 - 02;1625;118;260,94
27.7.2013;02 - 03;1568;112;248,34
27.7.2013;03 - 04;1547;105;246,93
27.7.2013;04 - 05;1540;108;245,96
27.7.2013;05 - 06;1511;119;245,73
27.7.2013;06 - 07;1576;136;249,83
27.7.2013;07 - 08;1742;142;256,47
27.7.2013;08 - 09;1908;149;269,37
27.7.2013;09 - 10;2028;193;280,63
27.7.2013;10 - 11;2052;234;276,6
27.7.2013;11 - 12;1993;245;271,01
27.7.2013;12 - 13;1921;228;264,07
27.7.2013;13 - 14;1860;213;263,85
27.7.2013;14 - 15;1816;191;263,4
27.7.2013;15 - 16;1780;165;265,56
27.7.2013;16 - 17;1801;148;263,55
27.7.2013;17 - 18;1977;122;266,98
27.7.2013;18 - 19;2032;104;284,73
27.7.2013;19 - 20;1943;89;287,26
27.7.2013;20 - 21;1878;79;282,71
27.7.2013;21 - 22;1845;78;284,05
28.7.2013;22 - 23;1884;86;290,76
28.7.2013;23 - 00;1769;119;246,7
28.7.2013;00 - 01;1646;346;254,45
28.7.2013;01 - 02;1543;385;248,49
28.7.2013;02 - 03;1487;445;240,43
28.7.2013;03 - 04;1465;524;231,79
28.7.2013;04 - 05;1456;598;223,44
28.7.2013;05 - 06;1425;661;207,11
28.7.2013;06 - 07;1470;755;217,02
28.7.2013;07 - 08;1589;814;227,01
28.7.2013;08 - 09;1738;851;238,05
